timestamp;hash_rate;btc_market_price_usd;transaction_fees_btc;mempool_size;transaction_fees_usd;avg_fee_per_tx_btc;avg_fee_per_tx_usd
2024-02-14 12:00:00;563521681.248354;50780.550000;46.363636;197807332.500000;2346233.747655;0.000000;0.000000
2024-02-14 15:00:00;573977254.435674;51040.877500;44.410041;200841778.000000;2259098.839982;0.000000;0.000000
2024-02-14 18:00:00;584432827.622993;51301.205000;42.456446;203876223.500000;2171963.932308;0.000000;0.000000
2024-02-14 21:00:00;594888400.810313;51561.532500;40.502851;202584084.500000;2084829.024635;0.000000;0.000000
2024-02-15 00:00:00;605343973.997632;51821.860000;38.549255;201291945.500000;1997694.116961;0.000000;0.000000
2024-02-15 03:00:00;597724304.300673;51837.378750;37.832991;199999806.500000;1961085.288325;0.000000;0.000000
2024-02-15 06:00:00;590104634.603713;51852.897500;37.116727;198988220.625000;1924476.459689;0.000000;0.000000
2024-02-15 09:00:00;582484964.906753;51868.416250;36.400463;197976634.750000;1887867.631053;0.000000;0.000000
2024-02-15 12:00:00;574865295.209793;51883.935000;35.684199;196965048.875000;1851258.802417;0.000000;0.000000
2024-02-15 15:00:00;567245625.512834;51899.453750;34.967935;195953463.000000;1814649.973782;0.000000;0.000000
2024-02-15 18:00:00;559625955.815874;51914.972500;34.251670;193408092.625000;1778041.145146;0.000000;0.000000
2024-02-15 21:00:00;552006286.118914;51930.491250;33.535406;190862722.250000;1741432.316510;0.000000;0.000000
2024-02-16 00:00:00;544386616.421955;51946.010000;32.819142;188317351.875000;1704823.487874;0.000000;0.000000
2024-02-16 03:00:00;552511789.801387;51974.267500;32.333181;185771981.500000;1680397.294757;0.000000;0.000000
2024-02-16 06:00:00;560636963.180819;52002.525000;31.847221;187287312.625000;1655971.101640;0.000000;0.000000
2024-02-16 09:00:00;568762136.560251;52030.782500;31.361260;188802643.750000;1631544.908523;0.000000;0.000000
2024-02-16 12:00:00;576887309.939683;52059.040000;30.875299;190317974.875000;1607118.715406;0.000000;0.000000
2024-02-16 15:00:00;585012483.319116;52087.297500;30.389338;191833306.000000;1582692.522289;0.000000;0.000000
2024-02-16 18:00:00;593137656.698548;52115.555000;29.903377;190523609.125000;1558266.329172;0.000000;0.000000
2024-02-16 21:00:00;601262830.077980;52143.812500;29.417417;189213912.250000;1533840.136055;0.000000;0.000000
2024-02-17 00:00:00;609388003.457412;52172.070000;28.931456;187904215.375000;1509413.942938;0.000000;0.000000
2024-02-17 03:00:00;594661126.707191;52111.230000;28.404072;186594518.500000;1480395.748567;0.000000;0.000000
2024-02-17 06:00:00;579934249.956970;52050.390000;27.876689;187284376.500000;1451377.554196;0.000000;0.000000
2024-02-17 09:00:00;565207373.206750;51989.550000;27.349305;187974234.500000;1422359.359825;0.000000;0.000000
2024-02-17 12:00:00;550480496.456529;51928.710000;26.821922;188664092.500000;1393341.165454;0.000000;0.000000
2024-02-17 15:00:00;535753619.706308;51867.870000;26.294538;189353950.500000;1364322.971083;0.000000;0.000000
2024-02-17 18:00:00;521026742.956087;51807.030000;25.767154;188260254.125000;1335304.776712;0.000000;0.000000
2024-02-17 21:00:00;506299866.205867;51746.190000;25.239771;187166557.750000;1306286.582341;0.000000;0.000000
2024-02-18 00:00:00;491572989.455646;51685.350000;24.712387;186072861.375000;1277268.387970;0.000000;0.000000
2024-02-18 03:00:00;499190339.498863;51740.752500;25.267251;184979165.000000;1307561.768733;0.000000;0.000000
2024-02-18 06:00:00;506807689.542081;51796.155000;25.822115;185810870.125000;1337855.149496;0.000000;0.000000
2024-02-18 09:00:00;514425039.585299;51851.557500;26.376979;186642575.250000;1368148.530259;0.000000;0.000000
2024-02-18 12:00:00;522042389.628516;51906.960000;26.931842;187474280.375000;1398441.911022;0.000000;0.000000
2024-02-18 15:00:00;529659739.671734;51962.362500;27.486706;188305985.500000;1428735.291785;0.000000;0.000000
2024-02-18 18:00:00;537277089.714952;52017.765000;28.041570;187100266.125000;1459028.672548;0.000000;0.000000
2024-02-18 21:00:00;544894439.758169;52073.167500;28.596433;185894546.750000;1489322.053311;0.000000;0.000000
2024-02-19 00:00:00;552511789.801387;52128.570000;29.151297;184688827.375000;1519615.434075;0.000000;0.000000
2024-02-19 03:00:00;555050906.482459;52085.258750;29.482753;183483108.000000;1535516.335288;0.000000;0.000000
2024-02-19 06:00:00;557590023.163532;52041.947500;29.814209;182256060.000000;1551417.236501;0.000000;0.000000
2024-02-19 09:00:00;560129139.844604;51998.636250;30.145665;181029012.000000;1567318.137714;0.000000;0.000000
2024-02-19 12:00:00;562668256.525677;51955.325000;30.477121;179801964.000000;1583219.038927;0.000000;0.000000
2024-02-19 15:00:00;565207373.206750;51912.013750;30.808577;178574916.000000;1599119.940140;0.000000;0.000000
2024-02-19 18:00:00;567746489.887822;51868.702500;31.140033;177860289.125000;1615020.841353;0.000000;0.000000
2024-02-19 21:00:00;570285606.568895;51825.391250;31.471489;177145662.250000;1630921.742566;0.000000;0.000000
2024-02-20 00:00:00;572824723.249967;51782.080000;31.802945;176431035.375000;1646822.643779;0.000000;0.000000
2024-02-20 03:00:00;571301253.241324;51843.017500;31.768793;175716408.500000;1646975.524523;0.000000;0.000000
2024-02-20 06:00:00;569777783.232680;51903.955000;31.734641;174343485.500000;1647128.405267;0.000000;0.000000
2024-02-20 09:00:00;568254313.224037;51964.892500;31.700489;172970562.500000;1647281.286011;0.000000;0.000000
2024-02-20 12:00:00;566730843.215393;52025.830000;31.666337;171597639.500000;1647434.166755;0.000000;0.000000
2024-02-20 15:00:00;565207373.206750;52086.767500;31.632185;170224716.500000;1647587.047499;0.000000;0.000000
2024-02-20 18:00:00;563683903.198106;52147.705000;31.598033;168225741.166667;1647739.928243;0.000000;0.000000
2024-02-20 21:00:00;562160433.189463;52208.642500;31.563881;166226765.833333;1647892.808986;0.000000;0.000000
2024-02-21 00:00:00;560636963.180819;52269.580000;31.529729;164227790.500000;1648045.689730;0.000000;0.000000
2024-02-21 03:00:00;559113493.172176;52218.740000;31.119035;165572766.875000;1625142.974733;0.000000;0.000000
2024-02-21 06:00:00;557590023.163532;52167.900000;30.708342;166917743.250000;1602240.259735;0.000000;0.000000
2024-02-21 09:00:00;556066553.154889;52117.060000;30.297648;168262719.625000;1579337.544738;0.000000;0.000000
2024-02-21 12:00:00;554543083.146245;52066.220000;29.886955;169607696.000000;1556434.829741;0.000000;0.000000
2024-02-21 15:00:00;553019613.137601;52015.380000;29.476261;169976953.625000;1533532.114743;0.000000;0.000000
2024-02-21 18:00:00;551496143.128958;51964.540000;29.065567;170346211.250000;1510629.399746;0.000000;0.000000
2024-02-21 21:00:00;549972673.120314;51913.700000;28.654874;170715468.875000;1487726.684748;0.000000;0.000000
2024-02-22 00:00:00;548449203.111671;51862.860000;28.244180;171084726.500000;1464823.969751;0.000000;0.000000
2024-02-22 03:00:00;560636963.180819;51792.931250;28.566857;171854821.000000;1479403.312685;0.000000;0.000000
2024-02-22 06:00:00;572824723.249967;51723.002500;28.889534;172624915.500000;1493982.655619;0.000000;0.000000
2024-02-22 09:00:00;585012483.319116;51653.073750;29.212211;173395010.000000;1508561.998553;0.000000;0.000000
2024-02-22 12:00:00;597200243.388264;51583.145000;29.534887;174165104.500000;1523141.341486;0.000000;0.000000
2024-02-22 15:00:00;609388003.457412;51513.216250;29.857564;174178259.125000;1537720.684420;0.000000;0.000000
2024-02-22 18:00:00;621575763.526560;51443.287500;30.180241;174191413.750000;1552300.027354;0.000000;0.000000
2024-02-22 21:00:00;633763523.595708;51373.358750;30.502917;174204568.375000;1566879.370288;0.000000;0.000000
2024-02-23 00:00:00;645951283.664857;51303.430000;30.825594;174217723.000000;1581458.713222;0.000000;0.000000
2024-02-23 03:00:00;634779170.268137;51231.458750;30.217645;172682035.875000;1548400.303363;0.000000;0.000000
2024-02-23 06:00:00;623607056.871418;51159.487500;29.609695;171146348.750000;1515341.893504;0.000000;0.000000
2024-02-23 09:00:00;612434943.474699;51087.516250;29.001746;169610661.625000;1482283.483645;0.000000;0.000000
2024-02-23 12:00:00;601262830.077980;51015.545000;28.393796;168074974.500000;1449225.073786;0.000000;0.000000
2024-02-23 15:00:00;590090716.681261;50943.573750;27.785847;165394051.000000;1416166.663927;0.000000;0.000000
2024-02-23 18:00:00;578918603.284541;50871.602500;27.177897;162713127.500000;1383108.254068;0.000000;0.000000
2024-02-23 21:00:00;567746489.887822;50799.631250;26.569948;160032204.000000;1350049.844209;0.000000;0.000000
2024-02-24 00:00:00;556574376.491103;50727.660000;25.961999;157351280.500000;1316991.434350;0.000000;0.000000
2024-02-24 03:00:00;570285606.568895;50831.701250;25.756454;155622036.500000;1309094.679412;0.000000;0.000000
2024-02-24 06:00:00;583996836.646687;50935.742500;25.550909;153892792.500000;1301197.924473;0.000000;0.000000
2024-02-24 09:00:00;597708066.724478;51039.783750;25.345365;152163548.500000;1293301.169535;0.000000;0.000000
2024-02-24 12:00:00;611419296.802270;51143.825000;25.139820;150434304.500000;1285404.414597;0.000000;0.000000
2024-02-24 15:00:00;625130526.880062;51247.866250;24.934276;147305790.625000;1277507.659658;0.000000;0.000000
2024-02-24 18:00:00;638841756.957854;51351.907500;24.728731;144177276.750000;1269610.904720;0.000000;0.000000
2024-02-24 21:00:00;652552987.035645;51455.948750;24.523187;141048762.875000;1261714.149781;0.000000;0.000000
2024-02-25 00:00:00;666264217.113437;51559.990000;24.317642;137920249.000000;1253817.394843;0.000000;0.000000
2024-02-25 03:00:00;650521693.690787;51580.961250;25.294550;136090953.125000;1304860.624175;0.000000;0.000000
2024-02-25 06:00:00;634779170.268137;51601.932500;26.271458;134261657.250000;1355903.853506;0.000000;0.000000
2024-02-25 09:00:00;619036646.845488;51622.903750;27.248366;132432361.375000;1406947.082838;0.000000;0.000000
2024-02-25 12:00:00;603294123.422838;51643.875000;28.225274;130603065.500000;1457990.312170;0.000000;0.000000
2024-02-25 15:00:00;587551600.000188;51664.846250;29.202182;129280886.500000;1509033.541501;0.000000;0.000000
2024-02-25 18:00:00;571809076.577538;51685.817500;30.179090;127958707.500000;1560076.770833;0.000000;0.000000
2024-02-25 21:00:00;556066553.154888;51706.788750;31.155998;126636528.500000;1611120.000165;0.000000;0.000000
2024-02-26 00:00:00;540324029.732239;51727.760000;32.132906;125314349.500000;1662163.229497;0.000000;0.000000
2024-02-26 03:00:00;538292736.387381;52077.982500;34.137336;127065912.500000;1782717.580678;0.000000;0.000000
2024-02-26 06:00:00;536261443.042523;52428.205000;36.141767;128817475.500000;1903271.931859;0.000000;0.000000
2024-02-26 09:00:00;534230149.697664;52778.427500;38.146198;130569038.500000;2023826.283041;0.000000;0.000000
2024-02-26 12:00:00;532198856.352806;53128.650000;40.150628;132320601.500000;2144380.634222;0.000000;0.000000
2024-02-26 15:00:00;530167563.007948;53478.872500;42.155059;134678862.833333;2264934.985403;0.000000;0.000000
2024-02-26 18:00:00;528136269.663090;53829.095000;44.159490;137037124.166667;2385489.336585;0.000000;0.000000
2024-02-26 21:00:00;526104976.318232;54179.317500;46.163921;139395385.500000;2506043.687766;0.000000;0.000000
2024-02-27 00:00:00;524073682.973374;54529.540000;48.168351;141222144.750000;2626598.038947;0.000000;0.000000
2024-02-27 03:00:00;534230149.697664;54847.723750;49.640833;143048904.000000;2725966.349899;0.000000;0.000000
2024-02-27 06:00:00;544386616.421955;55165.907500;51.113315;144875663.250000;2825334.660851;0.000000;0.000000
2024-02-27 09:00:00;554543083.146245;55484.091250;52.585797;146702422.500000;2924702.971803;0.000000;0.000000
2024-02-27 12:00:00;564699549.870535;55802.275000;54.058279;148077196.500000;3024071.282755;0.000000;0.000000
2024-02-27 15:00:00;574856016.594825;56120.458750;55.530761;149451970.500000;3123439.593708;0.000000;0.000000
2024-02-27 18:00:00;585012483.319116;56438.642500;57.003243;150826744.500000;3222807.904660;0.000000;0.000000
2024-02-27 21:00:00;595168950.043406;56756.826250;58.475725;152201518.500000;3322176.215612;0.000000;0.000000
2024-02-28 00:00:00;605325416.767696;57075.010000;59.948207;152142259.125000;3421544.526564;0.000000;0.000000
2024-02-28 03:00:00;597200243.388264;57752.982500;61.863122;152082999.750000;3581867.624108;0.000000;0.000000
2024-02-28 06:00:00;589075070.008832;58430.955000;63.778037;152023740.375000;3742190.721652;0.000000;0.000000
2024-02-28 09:00:00;580949896.629399;59108.927500;65.692952;151964481.000000;3902513.819197;0.000000;0.000000
2024-02-28 12:00:00;572824723.249967;59786.900000;67.607867;156169811.000000;4062836.916741;0.000000;0.000000
2024-02-28 15:00:00;564699549.870535;60464.872500;69.522782;160375141.000000;4223160.014285;0.000000;0.000000
2024-02-28 18:00:00;556574376.491103;61142.845000;71.437696;164580471.000000;4383483.111830;0.000000;0.000000
2024-02-28 21:00:00;548449203.111671;61820.817500;73.352611;168785801.000000;4543806.209374;0.000000;0.000000
2024-02-29 00:00:00;540324029.732239;62498.790000;75.267526;168789272.500000;4704129.306918;0.000000;0.000000
2024-02-29 03:00:00;548790276.563071;62333.002500;73.253833;168792744.000000;4568468.271755;0.000000;0.000000
2024-02-29 06:00:00;557256523.393904;62167.215000;71.240140;168796215.500000;4432807.236592;0.000000;0.000000
2024-02-29 09:00:00;565722770.224737;62001.427500;69.226447;168799687.000000;4297146.201428;0.000000;0.000000
2024-02-29 12:00:00;574189017.055569;61835.640000;67.212754;170315836.125000;4161485.166265;0.000000;0.000000
2024-02-29 15:00:00;582655263.886402;61669.852500;65.199061;171831985.250000;4025824.131102;0.000000;0.000000
2024-02-29 18:00:00;591121510.717235;61504.065000;63.185368;173348134.375000;3890163.095938;0.000000;0.000000
2024-02-29 21:00:00;599587757.548067;61338.277500;61.171674;174864283.500000;3754502.060775;0.000000;0.000000
2024-03-01 00:00:00;608054004.378900;61172.490000;59.157981;175248697.750000;3618841.025612;0.000000;0.000000
2024-03-01 03:00:00;594667317.596765;61330.553750;57.014390;175633112.000000;3494352.330202;0.000000;0.000000
2024-03-01 06:00:00;581280630.814629;61488.617500;54.870798;176017526.250000;3369863.634791;0.000000;0.000000
2024-03-01 09:00:00;567893944.032493;61646.681250;52.727207;176401940.500000;3245374.939381;0.000000;0.000000
2024-03-01 12:00:00;554507257.250358;61804.745000;50.583615;175680334.125000;3120886.243971;0.000000;0.000000
2024-03-01 15:00:00;541120570.468222;61962.808750;48.440023;174958727.750000;2996397.548561;0.000000;0.000000
2024-03-01 18:00:00;527733883.686087;62120.872500;46.296432;174237121.375000;2871908.853151;0.000000;0.000000
2024-03-01 21:00:00;514347196.903951;62278.936250;44.152840;173515515.000000;2747420.157741;0.000000;0.000000
2024-03-02 00:00:00;500960510.121816;62437.000000;42.009249;174428065.375000;2622931.462331;0.000000;0.000000
2024-03-02 03:00:00;514766508.432260;62386.582500;42.525190;175340615.750000;2652819.210937;0.000000;0.000000
2024-03-02 06:00:00;528572506.742703;62336.165000;43.041132;176253166.125000;2682706.959544;0.000000;0.000000
2024-03-02 09:00:00;542378505.053147;62285.747500;43.557074;177165716.500000;2712594.708151;0.000000;0.000000
2024-03-02 12:00:00;556184503.363591;62235.330000;44.073015;179165622.125000;2742482.456757;0.000000;0.000000
2024-03-02 15:00:00;569990501.674035;62184.912500;44.588957;181165527.750000;2772370.205364;0.000000;0.000000
2024-03-02 18:00:00;583796499.984479;62134.495000;45.104899;183165433.375000;2802257.953971;0.000000;0.000000
2024-03-02 21:00:00;597602498.294922;62084.077500;45.620840;185165339.000000;2832145.702577;0.000000;0.000000
2024-03-03 00:00:00;611408496.605366;62033.660000;46.136782;183878441.500000;2862033.451184;0.000000;0.000000
2024-03-03 03:00:00;598588641.031383;62175.502500;50.719038;182591544.000000;3158031.415712;0.000000;0.000000
2024-03-03 06:00:00;585768785.457399;62317.345000;55.301295;181304646.500000;3454029.380240;0.000000;0.000000
2024-03-03 09:00:00;572948929.883416;62459.187500;59.883551;180017749.000000;3750027.344769;0.000000;0.000000
2024-03-03 12:00:00;560129074.309432;62601.030000;64.465808;181530174.000000;4046025.309297;0.000000;0.000000
2024-03-03 15:00:00;547309218.735449;62742.872500;69.048064;183042599.000000;4342023.273825;0.000000;0.000000
2024-03-03 18:00:00;534489363.161465;62884.715000;73.630321;184555024.000000;4638021.238353;0.000000;0.000000
2024-03-03 21:00:00;521669507.587482;63026.557500;78.212577;185840487.875000;4934019.202882;0.000000;0.000000
2024-03-04 00:00:00;508849652.013498;63168.400000;82.794834;187125951.750000;5230017.167410;0.000000;0.000000
2024-03-04 03:00:00;527586364.006243;63819.558750;85.346943;188411415.625000;5458437.038708;0.000000;0.000000
2024-03-04 06:00:00;546323075.998988;64470.717500;87.899052;189696879.500000;5686856.910006;0.000000;0.000000
2024-03-04 09:00:00;565059787.991733;65121.876250;90.451162;195301380.250000;5915276.781304;0.000000;0.000000
2024-03-04 12:00:00;583796499.984479;65773.035000;93.003271;200905881.000000;6143696.652603;0.000000;0.000000
2024-03-04 15:00:00;602533211.977224;66424.193750;95.555380;206510381.750000;6372116.523901;0.000000;0.000000
2024-03-04 18:00:00;621269923.969969;67075.352500;98.107490;212114882.500000;6600536.395199;0.000000;0.000000
2024-03-04 21:00:00;640006635.962714;67726.511250;100.659599;208771209.375000;6828956.266497;0.000000;0.000000
2024-03-05 00:00:00;658743347.955459;68377.670000;103.211708;205427536.250000;7057376.137795;0.000000;0.000000
2024-03-05 03:00:00;645430421.013245;67805.177500;98.746874;202083863.125000;6713441.878570;0.000000;0.000000
2024-03-05 06:00:00;632117494.071032;67232.685000;94.282039;198740190.000000;6369507.619344;0.000000;0.000000
2024-03-05 09:00:00;618804567.128818;66660.192500;89.817204;199679408.000000;6025573.360119;0.000000;0.000000
2024-03-05 12:00:00;605491640.186604;66087.700000;85.352369;200618626.000000;5681639.100893;0.000000;0.000000
2024-03-05 15:00:00;592178713.244391;65515.207500;80.887534;201557844.000000;5337704.841668;0.000000;0.000000
2024-03-05 18:00:00;578865786.302177;64942.715000;76.422699;202497062.000000;4993770.582442;0.000000;0.000000
2024-03-05 21:00:00;565552859.359964;64370.222500;71.957864;203057867.875000;4649836.323217;0.000000;0.000000
2024-03-06 00:00:00;552239932.417750;63797.730000;67.493029;203618673.750000;4305902.063991;0.000000;0.000000
2024-03-06 03:00:00;571962787.146955;64085.792500;65.575976;204179479.625000;4198622.793789;0.000000;0.000000
2024-03-06 06:00:00;591685641.876161;64373.855000;63.658923;204740285.500000;4091343.523587;0.000000;0.000000
2024-03-06 09:00:00;611408496.605366;64661.917500;61.741870;197422030.750000;3984064.253385;0.000000;0.000000
2024-03-06 12:00:00;631131351.334571;64949.980000;59.824817;190103776.000000;3876784.983182;0.000000;0.000000
2024-03-06 15:00:00;650854206.063777;65238.042500;57.907764;182785521.250000;3769505.712980;0.000000;0.000000
2024-03-06 18:00:00;670577060.792982;65526.105000;55.990711;175467266.500000;3662226.442778;0.000000;0.000000
2024-03-06 21:00:00;690299915.522187;65814.167500;54.073658;180187614.500000;3554947.172576;0.000000;0.000000
2024-03-07 00:00:00;710022770.251393;66102.230000;52.156605;184907962.500000;3447667.902373;0.000000;0.000000
2024-03-07 03:00:00;697202914.677409;66206.576250;51.643468;189628310.500000;3418762.376402;0.000000;0.000000
2024-03-07 06:00:00;684383059.103426;66310.922500;51.130330;194348658.500000;3389856.850432;0.000000;0.000000
2024-03-07 09:00:00;671563203.529442;66415.268750;50.617193;193686707.750000;3360951.324461;0.000000;0.000000
2024-03-07 12:00:00;658743347.955459;66519.615000;50.104056;193024757.000000;3332045.798490;0.000000;0.000000
2024-03-07 15:00:00;645923492.381475;66623.961250;49.590918;192362806.250000;3303140.272519;0.000000;0.000000
2024-03-07 18:00:00;633103636.807492;66728.307500;49.077781;191700855.500000;3274234.746548;0.000000;0.000000
2024-03-07 21:00:00;620283781.233508;66832.653750;48.564644;191278544.125000;3245329.220578;0.000000;0.000000
2024-03-08 00:00:00;607463925.659525;66937.000000;48.051507;190856232.750000;3216423.694607;0.000000;0.000000
2024-03-08 03:00:00;611901567.973596;67108.237500;47.133092;190433921.375000;3161917.879517;0.000000;0.000000
2024-03-08 06:00:00;616339210.287667;67279.475000;46.214678;190011610.000000;3107412.064428;0.000000;0.000000
2024-03-08 09:00:00;620776852.601739;67450.712500;45.296264;189612443.250000;3052906.249338;0.000000;0.000000
2024-03-08 12:00:00;625214494.915810;67621.950000;44.377849;189213276.500000;2998400.434249;0.000000;0.000000
2024-03-08 15:00:00;629652137.229881;67793.187500;43.459435;188814109.750000;2943894.619159;0.000000;0.000000
2024-03-08 18:00:00;634089779.543952;67964.425000;42.541021;188414943.000000;2889388.804070;0.000000;0.000000
2024-03-08 21:00:00;638527421.858023;68135.662500;41.622606;187394701.375000;2834882.988980;0.000000;0.000000
2024-03-09 00:00:00;642965064.172095;68306.900000;40.704192;186374459.750000;2780377.173891;0.000000;0.000000
2024-03-09 03:00:00;633103636.807492;68330.965000;40.183850;185354218.125000;2745713.616305;0.000000;0.000000
2024-03-09 06:00:00;623242209.442889;68355.030000;39.663509;184333976.500000;2711050.058719;0.000000;0.000000
2024-03-09 09:00:00;613380782.078287;68379.095000;39.143167;178419414.166667;2676386.501133;0.000000;0.000000
2024-03-09 12:00:00;603519354.713684;68403.160000;38.622825;172504851.833333;2641722.943548;0.000000;0.000000
2024-03-09 15:00:00;593657927.349081;68427.225000;38.102484;166590289.500000;2607059.385962;0.000000;0.000000
2024-03-09 18:00:00;583796499.984479;68451.290000;37.582142;168070473.125000;2572395.828376;0.000000;0.000000
2024-03-09 21:00:00;573935072.619876;68475.355000;37.061800;169550656.750000;2537732.270790;0.000000;0.000000
2024-03-10 00:00:00;564073645.255273;68499.420000;36.541459;171030840.375000;2503068.713204;0.000000;0.000000
2024-03-10 03:00:00;577386572.197487;68565.363750;37.103185;172511024.000000;2544252.660623;0.000000;0.000000
2024-03-10 06:00:00;590699499.139701;68631.307500;37.664911;169163593.250000;2585436.608043;0.000000;0.000000
2024-03-10 09:00:00;604012426.081914;68697.251250;38.226637;165816162.500000;2626620.555462;0.000000;0.000000
2024-03-10 12:00:00;617325353.024128;68763.195000;38.788364;162468731.750000;2667804.502882;0.000000;0.000000
2024-03-10 15:00:00;630638279.966341;68829.138750;39.350090;159121301.000000;2708988.450301;0.000000;0.000000
2024-03-10 18:00:00;643951206.908555;68895.082500;39.911816;152023115.500000;2750172.397720;0.000000;0.000000
2024-03-10 21:00:00;657264133.850769;68961.026250;40.473543;144924930.000000;2791356.345140;0.000000;0.000000
2024-03-11 00:00:00;670577060.792982;69026.970000;41.035269;137826744.500000;2832540.292559;0.000000;0.000000
2024-03-11 03:00:00;656277991.114308;69413.746250;40.731225;130728559.000000;2826483.717646;0.000000;0.000000
2024-03-11 06:00:00;641978921.435634;69800.522500;40.427180;130958428.875000;2820427.142732;0.000000;0.000000
2024-03-11 09:00:00;627679851.756961;70187.298750;40.123136;131188298.750000;2814370.567819;0.000000;0.000000
2024-03-11 12:00:00;613380782.078287;70574.075000;39.819091;131418168.625000;2808313.992905;0.000000;0.000000
2024-03-11 15:00:00;599081712.399613;70960.851250;39.515047;131648038.500000;2802257.417992;0.000000;0.000000
2024-03-11 18:00:00;584782642.720939;71347.627500;39.211003;133113514.750000;2796200.843079;0.000000;0.000000
2024-03-11 21:00:00;570483573.042265;71734.403750;38.906958;134578991.000000;2790144.268165;0.000000;0.000000
2024-03-12 00:00:00;556184503.363591;72121.180000;38.602914;136044467.250000;2784087.693252;0.000000;0.000000
2024-03-12 03:00:00;565552859.359964;72042.185000;38.233218;137509943.500000;2754608.964622;0.000000;0.000000
2024-03-12 06:00:00;574921215.356336;71963.190000;37.863521;133626438.125000;2725130.235992;0.000000;0.000000
2024-03-12 09:00:00;584289571.352709;71884.195000;37.493825;129742932.750000;2695651.507362;0.000000;0.000000
2024-03-12 12:00:00;593657927.349081;71805.200000;37.124129;125859427.375000;2666172.778732;0.000000;0.000000
2024-03-12 15:00:00;603026283.345454;71726.205000;36.754433;121975922.000000;2636694.050103;0.000000;0.000000
2024-03-12 18:00:00;612394639.341826;71647.210000;36.384737;121704145.625000;2607215.321473;0.000000;0.000000
2024-03-12 21:00:00;621762995.338199;71568.215000;36.015041;121432369.250000;2577736.592843;0.000000;0.000000
2024-03-13 00:00:00;631131351.334571;71489.220000;35.645344;121160592.875000;2548257.864213;0.000000;0.000000
2024-03-13 03:00:00;624704964.423782;71689.863750;35.408717;120888816.500000;2538113.728122;0.000000;0.000000
2024-03-13 06:00:00;618278577.512993;71890.507500;35.172089;121587095.500000;2527969.592032;0.000000;0.000000
2024-03-13 09:00:00;611852190.602203;72091.151250;34.935461;122285374.500000;2517825.455941;0.000000;0.000000
2024-03-13 12:00:00;605425803.691414;72291.795000;34.698834;122983653.500000;2507681.319851;0.000000;0.000000
2024-03-13 15:00:00;598999416.780624;72492.438750;34.462206;123681932.500000;2497537.183760;0.000000;0.000000
2024-03-13 18:00:00;592573029.869835;72693.082500;34.225578;120423227.500000;2487393.047669;0.000000;0.000000
2024-03-13 21:00:00;586146642.959045;72893.726250;33.988951;117164522.500000;2477248.911579;0.000000;0.000000
2024-03-14 00:00:00;579720256.048256;73094.370000;33.752323;113905817.500000;2467104.775488;0.000000;0.000000
2024-03-14 03:00:00;573502764.252782;72881.868750;34.175858;110647112.500000;2490170.396103;0.000000;0.000000
2024-03-14 06:00:00;567285272.457307;72669.367500;34.599393;112849387.500000;2513236.016718;0.000000;0.000000
2024-03-14 09:00:00;561067780.661833;72456.866250;35.022929;115051662.500000;2536301.637333;0.000000;0.000000
2024-03-14 12:00:00;554850288.866359;72244.365000;35.446464;117253937.500000;2559367.257948;0.000000;0.000000
2024-03-14 15:00:00;548632797.070884;72031.863750;35.869999;119456212.500000;2582432.878563;0.000000;0.000000
2024-03-14 18:00:00;542415305.275410;71819.362500;36.293535;119592495.000000;2605498.499178;0.000000;0.000000
2024-03-14 21:00:00;536197813.479935;71606.861250;36.717070;119728777.500000;2628564.119793;0.000000;0.000000
2024-03-15 00:00:00;529980321.684461;71394.360000;37.140605;119865060.000000;2651629.740409;0.000000;0.000000
2024-03-15 03:00:00;538848102.657528;71157.050000;37.273864;120001342.500000;2652076.850598;0.000000;0.000000
2024-03-15 06:00:00;547715883.630595;70919.740000;37.407123;122092191.666667;2652523.960787;0.000000;0.000000
2024-03-15 09:00:00;556583664.603661;70682.430000;37.540382;124183040.833333;2652971.070976;0.000000;0.000000
2024-03-15 12:00:00;565451445.576728;70445.120000;37.673641;126273890.000000;2653418.181165;0.000000;0.000000
2024-03-15 15:00:00;574319226.549795;70207.810000;37.806900;125282478.875000;2653865.291354;0.000000;0.000000
2024-03-15 18:00:00;583187007.522862;69970.500000;37.940159;124291067.750000;2654312.401543;0.000000;0.000000
2024-03-15 21:00:00;592054788.495928;69733.190000;38.073418;123299656.625000;2654759.511733;0.000000;0.000000
2024-03-16 00:00:00;600922569.468995;69495.880000;38.206677;122308245.500000;2655206.621922;0.000000;0.000000
2024-03-16 03:00:00;601965837.818768;68971.853750;36.621395;122958774.000000;2531660.610003;0.000000;0.000000
2024-03-16 06:00:00;603009106.168540;68447.827500;35.036113;123609302.500000;2408114.598084;0.000000;0.000000
2024-03-16 09:00:00;604052374.518313;67923.801250;33.450832;124259831.000000;2284568.586166;0.000000;0.000000
2024-03-16 12:00:00;605095642.868085;67399.775000;31.865550;124910359.500000;2161022.574247;0.000000;0.000000
2024-03-16 15:00:00;606138911.217858;66875.748750;30.280268;123840953.000000;2037476.562328;0.000000;0.000000
2024-03-16 18:00:00;607182179.567631;66351.722500;28.694987;122771546.500000;1913930.550410;0.000000;0.000000
2024-03-16 21:00:00;608225447.917403;65827.696250;27.109705;121702140.000000;1790384.538491;0.000000;0.000000
2024-03-17 00:00:00;609268716.267176;65303.670000;25.524423;120632733.500000;1666838.526572;0.000000;0.000000
