price,H_tot,pool_hash,total_hash,pct_active,pct_pool
166962.52511344606,990000000.0,50000000.0,44218.0,0.53,0.51
86839.81527074508,990000000.0,50000000.0,26593.0,0.27,0.27
133779.52539219323,990000000.0,50000000.0,43454.0,0.44,0.4
159006.69025940256,990000000.0,50000000.0,51203.0,0.49,0.48
260631.99342606723,990000000.0,50000000.0,51208.0,0.59,0.58
61199.273736384166,990000000.0,50000000.0,18365.0,0.18,0.18
95739.40694384387,990000000.0,50000000.0,27561.0,0.29,0.27
189871.41433658372,990000000.0,50000000.0,41393.0,0.46,0.45
97988.89099727012,990000000.0,50000000.0,33922.0,0.33,0.33
106954.4121229083,990000000.0,50000000.0,45527.0,0.41,0.41
113325.23097628987,990000000.0,50000000.0,40406.0,0.42,0.42
56081.66890438865,990000000.0,50000000.0,16880.0,0.19,0.18
164110.89287415484,990000000.0,50000000.0,58724.0,0.59,0.58
145983.10067272806,990000000.0,50000000.0,42292.0,0.43,0.43
67465.26168633728,990000000.0,50000000.0,29766.0,0.31,0.31
118341.49990825038,990000000.0,50000000.0,36200.0,0.43,0.43
93459.57184812977,990000000.0,50000000.0,27426.0,0.35,0.32
123999.68076126743,990000000.0,50000000.0,41838.0,0.4,0.39
112306.98753156033,990000000.0,50000000.0,28916.0,0.3,0.3
71862.74896098152,990000000.0,50000000.0,24497.0,0.27,0.27
107999.23387012586,990000000.0,50000000.0,32693.0,0.38,0.38
119367.82236092028,990000000.0,50000000.0,41793.0,0.45,0.43
170956.27435145865,990000000.0,50000000.0,49804.0,0.46,0.44
155668.048261761,990000000.0,50000000.0,45326.0,0.44,0.43
111686.64309549959,990000000.0,50000000.0,25055.0,0.26,0.24
175382.5568818647,990000000.0,50000000.0,48886.0,0.53,0.52
171681.30884473398,990000000.0,50000000.0,38080.0,0.39,0.38
177795.1499211753,990000000.0,50000000.0,43173.0,0.43,0.43
97869.77830054174,990000000.0,50000000.0,28047.0,0.29,0.29
163140.18502964248,990000000.0,50000000.0,46935.0,0.49,0.48
51313.58286563178,990000000.0,50000000.0,20317.0,0.21,0.21
57244.174704158235,990000000.0,50000000.0,20051.0,0.19,0.18
84785.9989220554,990000000.0,50000000.0,24020.0,0.28,0.27
122382.63761159021,990000000.0,50000000.0,27726.0,0.31,0.31
87947.691685739,990000000.0,50000000.0,22214.0,0.28,0.26
58343.143182321626,990000000.0,50000000.0,22885.0,0.2,0.19
116974.61456867919,990000000.0,50000000.0,31299.0,0.37,0.35
165306.46208738294,990000000.0,50000000.0,39796.0,0.4,0.37
218799.22500484952,990000000.0,50000000.0,39538.0,0.47,0.46
38909.70213998967,990000000.0,50000000.0,7546.0,0.1,0.1
53322.146270687466,990000000.0,50000000.0,17298.0,0.17,0.17
208780.34360720025,990000000.0,50000000.0,39681.0,0.41,0.4
99772.36195925945,990000000.0,50000000.0,32853.0,0.32,0.32
117571.40376374635,990000000.0,50000000.0,39641.0,0.44,0.43
122091.86637965638,990000000.0,50000000.0,32870.0,0.4,0.38
178698.22819280633,990000000.0,50000000.0,43388.0,0.48,0.48
92255.53652149094,990000000.0,50000000.0,30766.0,0.3,0.3
82096.08980178167,990000000.0,50000000.0,27359.0,0.26,0.26
216213.55821481976,990000000.0,50000000.0,55340.0,0.54,0.52
72490.54258396938,990000000.0,50000000.0,31781.0,0.33,0.32
155993.9307884489,990000000.0,50000000.0,37185.0,0.41,0.39
143883.1599668525,990000000.0,50000000.0,34044.0,0.37,0.37
151841.36630792983,990000000.0,50000000.0,35813.0,0.38,0.38
66455.02179646115,990000000.0,50000000.0,25407.0,0.3,0.29
144695.8196449043,990000000.0,50000000.0,34701.0,0.36,0.35
156568.20336621828,990000000.0,50000000.0,48182.0,0.41,0.4
173872.93392786637,990000000.0,50000000.0,32751.0,0.42,0.42
259712.4236710987,990000000.0,50000000.0,51564.0,0.56,0.53
90849.86027928645,990000000.0,50000000.0,24638.0,0.26,0.25
56889.02564855316,990000000.0,50000000.0,19126.0,0.17,0.16
59204.53800981226,990000000.0,50000000.0,15301.0,0.17,0.16
135212.02196555876,990000000.0,50000000.0,39109.0,0.4,0.4
44508.18537114405,990000000.0,50000000.0,12142.0,0.12,0.12
278854.7705113925,990000000.0,50000000.0,65975.0,0.71,0.67
107842.90876652052,990000000.0,50000000.0,28106.0,0.25,0.25
117792.88833103798,990000000.0,50000000.0,32458.0,0.35,0.34
81393.16725698134,990000000.0,50000000.0,37728.0,0.37,0.37
118294.07478649708,990000000.0,50000000.0,28472.0,0.29,0.27
59825.412645510965,990000000.0,50000000.0,20383.0,0.2,0.2
63051.169052627505,990000000.0,50000000.0,19937.0,0.21,0.21
157957.12687488148,990000000.0,50000000.0,43769.0,0.42,0.41
85878.3462684133,990000000.0,50000000.0,23923.0,0.27,0.27
39262.80595895518,990000000.0,50000000.0,8845.0,0.11,0.11
76693.09043994246,990000000.0,50000000.0,32906.0,0.29,0.29
142931.7790390543,990000000.0,50000000.0,49732.0,0.45,0.44
137019.47945984293,990000000.0,50000000.0,41783.0,0.43,0.42
150256.37024249145,990000000.0,50000000.0,45018.0,0.44,0.44
37561.20881545773,990000000.0,50000000.0,12768.0,0.15,0.15
190908.7791095722,990000000.0,50000000.0,50665.0,0.55,0.55
60626.74710281724,990000000.0,50000000.0,14574.0,0.13,0.12
156816.55070154252,990000000.0,50000000.0,39233.0,0.47,0.46
33897.22564101431,990000000.0,50000000.0,15782.0,0.16,0.16
117664.97386073958,990000000.0,50000000.0,33575.0,0.38,0.34
111698.29438324558,990000000.0,50000000.0,37197.0,0.38,0.38
72179.16294026021,990000000.0,50000000.0,33327.0,0.3,0.3
169545.74260885734,990000000.0,50000000.0,48630.0,0.42,0.39
91050.1088834264,990000000.0,50000000.0,30414.0,0.33,0.33
278890.4910723391,990000000.0,50000000.0,59823.0,0.64,0.59
78097.27548051844,990000000.0,50000000.0,27999.0,0.29,0.29
125935.83738073822,990000000.0,50000000.0,35717.0,0.35,0.34
79030.48438732255,990000000.0,50000000.0,28161.0,0.32,0.32
91663.66266444251,990000000.0,50000000.0,24438.0,0.27,0.27
79408.29472699706,990000000.0,50000000.0,23048.0,0.28,0.24
94004.98105341314,990000000.0,50000000.0,35624.0,0.37,0.36
116493.03643287605,990000000.0,50000000.0,38004.0,0.4,0.39
111221.57152618025,990000000.0,50000000.0,36107.0,0.38,0.37
118945.16950192043,990000000.0,50000000.0,44195.0,0.39,0.37
127178.78641969066,990000000.0,50000000.0,27975.0,0.33,0.32
91477.89560479936,990000000.0,50000000.0,24674.0,0.29,0.28
103924.77839850457,990000000.0,50000000.0,23723.0,0.23,0.21
110175.46988770587,990000000.0,50000000.0,47270.0,0.43,0.43
157897.00880531827,990000000.0,50000000.0,36960.0,0.39,0.38
119671.26946193697,990000000.0,50000000.0,38044.0,0.4,0.39
52011.85659377377,990000000.0,50000000.0,21835.0,0.23,0.23
145692.5316147407,990000000.0,50000000.0,34259.0,0.35,0.34
118983.77839563902,990000000.0,50000000.0,33444.0,0.38,0.36
164607.7320674912,990000000.0,50000000.0,47186.0,0.49,0.49
82685.19682538565,990000000.0,50000000.0,23190.0,0.25,0.25
167660.6781432875,990000000.0,50000000.0,48539.0,0.52,0.52
114945.4001504333,990000000.0,50000000.0,36861.0,0.39,0.38
162237.1452967595,990000000.0,50000000.0,55797.0,0.46,0.45
147717.33099710295,990000000.0,50000000.0,45875.0,0.54,0.53
70353.5013969352,990000000.0,50000000.0,30805.0,0.28,0.27
102777.15859351176,990000000.0,50000000.0,39311.0,0.35,0.34
103426.08912722056,990000000.0,50000000.0,42199.0,0.39,0.37
91723.47928945458,990000000.0,50000000.0,34579.0,0.36,0.36
153747.0488619101,990000000.0,50000000.0,48420.0,0.47,0.47
210140.02889232195,990000000.0,50000000.0,36012.0,0.41,0.39
79441.19552260768,990000000.0,50000000.0,29212.0,0.27,0.26
123835.26239063528,990000000.0,50000000.0,29498.0,0.3,0.3
58640.44816716027,990000000.0,50000000.0,13986.0,0.13,0.13
64083.15294035646,990000000.0,50000000.0,25949.0,0.21,0.21
158396.11280539868,990000000.0,50000000.0,44738.0,0.44,0.43
69189.74649673616,990000000.0,50000000.0,16293.0,0.18,0.18
172104.44738743946,990000000.0,50000000.0,43978.0,0.43,0.43
135175.8192575478,990000000.0,50000000.0,50086.0,0.46,0.46
91731.80997251022,990000000.0,50000000.0,29245.0,0.39,0.39
71764.1630587897,990000000.0,50000000.0,18821.0,0.21,0.21
92018.542761116,990000000.0,50000000.0,27526.0,0.32,0.31
101830.61154872933,990000000.0,50000000.0,35618.0,0.38,0.33
49773.366410834424,990000000.0,50000000.0,24192.0,0.2,0.2
140654.55162362606,990000000.0,50000000.0,44632.0,0.41,0.41
97969.07262776275,990000000.0,50000000.0,30282.0,0.3,0.3
83339.49532543984,990000000.0,50000000.0,36926.0,0.38,0.37
115640.08676209777,990000000.0,50000000.0,25091.0,0.27,0.27
130754.15897187435,990000000.0,50000000.0,28764.0,0.33,0.33
76969.08018892683,990000000.0,50000000.0,28124.0,0.28,0.28
71379.36108809896,990000000.0,50000000.0,30775.0,0.28,0.28
34692.197709037384,990000000.0,50000000.0,10302.0,0.08,0.08
77681.05560704942,990000000.0,50000000.0,25439.0,0.3,0.3
124723.78860246165,990000000.0,50000000.0,37703.0,0.42,0.41
188747.48349150043,990000000.0,50000000.0,42256.0,0.39,0.37
86917.65695202576,990000000.0,50000000.0,33303.0,0.34,0.32
68996.61818209746,990000000.0,50000000.0,20347.0,0.19,0.19
129341.13287153942,990000000.0,50000000.0,30766.0,0.35,0.34
130937.38228493955,990000000.0,50000000.0,41464.0,0.45,0.44
164890.13130760333,990000000.0,50000000.0,35934.0,0.41,0.4
154463.4541131908,990000000.0,50000000.0,50335.0,0.53,0.51
83522.5389868211,990000000.0,50000000.0,29084.0,0.32,0.32
112281.77351891957,990000000.0,50000000.0,32828.0,0.35,0.34
146603.13621874165,990000000.0,50000000.0,41743.0,0.45,0.41
70082.68842851846,990000000.0,50000000.0,25836.0,0.27,0.27
176049.4804340704,990000000.0,50000000.0,54658.0,0.53,0.53
104418.20830431588,990000000.0,50000000.0,33840.0,0.3,0.28
101896.3738581746,990000000.0,50000000.0,30252.0,0.32,0.3
