draw_idx,btc_price,converged,total_miners,active_miners,pct_active,total_hash_rate,pool_hash_rate,pct_solo,pct_pool,pct_offline
5176,213042.68120084,True,500,500,1.0,482525.0,0.0,1.0,0.0,0.0
5177,157712.49622400678,True,500,500,1.0,464857.0,0.0,1.0,0.0,0.0
5178,148702.32778425113,True,500,500,1.0,479422.0,0.0,1.0,0.0,0.0
5179,206515.99924184798,True,500,500,1.0,454285.0,0.0,1.0,0.0,0.0
5180,203124.81795545845,True,500,500,1.0,469114.0,0.0,1.0,0.0,0.0
5181,116437.0989642135,True,500,500,1.0,479692.0,0.0,1.0,0.0,0.0
5182,96477.59293326676,True,500,500,1.0,477443.0,0.0,1.0,0.0,0.0
5183,124584.7839944329,True,500,500,1.0,480664.0,0.0,1.0,0.0,0.0
5184,124195.04416322426,True,500,500,1.0,473354.0,0.0,1.0,0.0,0.0
5185,154236.420415945,True,500,500,1.0,470512.0,0.0,1.0,0.0,0.0
5186,76221.50143332685,True,500,500,1.0,489553.0,0.0,1.0,0.0,0.0
5187,138400.4488233846,True,500,500,1.0,496246.0,0.0,1.0,0.0,0.0
5188,127040.26321339922,True,500,500,1.0,471647.0,0.0,1.0,0.0,0.0
5189,52992.570825066905,True,500,500,1.0,491483.0,0.0,1.0,0.0,0.0
5190,133347.09215970858,True,500,500,1.0,473518.0,0.0,1.0,0.0,0.0
5191,73531.01895880181,True,500,500,1.0,480566.0,0.0,1.0,0.0,0.0
5192,171966.01922188763,True,500,500,1.0,497567.0,0.0,1.0,0.0,0.0
5193,62276.65770549103,True,500,500,1.0,459675.0,0.0,1.0,0.0,0.0
5194,141150.24749349835,True,500,500,1.0,472273.0,0.0,1.0,0.0,0.0
5195,301898.0081091712,True,500,500,1.0,473919.0,0.0,1.0,0.0,0.0
5196,204861.8025573881,True,500,500,1.0,497533.0,0.0,1.0,0.0,0.0
5197,189404.63152936066,True,500,500,1.0,442377.0,0.0,1.0,0.0,0.0
5198,87486.30384228955,True,500,500,1.0,499521.0,0.0,1.0,0.0,0.0
5199,74543.16510306137,True,500,500,1.0,500314.0,0.0,1.0,0.0,0.0
5200,51519.44586567448,True,500,500,1.0,492321.0,0.0,1.0,0.0,0.0
5201,136380.43852101653,True,500,500,1.0,469727.0,0.0,1.0,0.0,0.0
5202,120031.633332436,True,500,500,1.0,484465.0,0.0,1.0,0.0,0.0
5203,186223.70904372883,True,500,500,1.0,506355.0,0.0,1.0,0.0,0.0
5204,106183.38212628876,True,500,500,1.0,478265.0,0.0,1.0,0.0,0.0
5205,100920.07974513619,True,500,500,1.0,459470.0,0.0,1.0,0.0,0.0
5206,96328.64677624928,True,500,500,1.0,477104.0,0.0,1.0,0.0,0.0
5207,78717.11589924748,True,500,500,1.0,497301.0,0.0,1.0,0.0,0.0
5208,126904.25856256737,True,500,500,1.0,483045.0,0.0,1.0,0.0,0.0
5209,66558.79717165446,True,500,500,1.0,509599.0,0.0,1.0,0.0,0.0
5210,337166.32854289864,True,500,500,1.0,463469.0,0.0,1.0,0.0,0.0
5211,208062.58417048934,True,500,500,1.0,478256.0,0.0,1.0,0.0,0.0
5212,133694.28120550184,True,500,500,1.0,471571.0,0.0,1.0,0.0,0.0
5213,139430.45976742433,True,500,500,1.0,462048.0,0.0,1.0,0.0,0.0
5214,105032.62405987414,True,500,500,1.0,480405.0,0.0,1.0,0.0,0.0
5215,42447.52754685573,True,500,500,1.0,472320.0,0.0,1.0,0.0,0.0
5216,71301.4729134212,True,500,500,1.0,440067.0,0.0,1.0,0.0,0.0
5217,111625.8495537128,True,500,500,1.0,503034.0,0.0,1.0,0.0,0.0
5218,141333.29235879474,True,500,500,1.0,478634.0,0.0,1.0,0.0,0.0
5219,96149.2857732068,True,500,500,1.0,490676.0,0.0,1.0,0.0,0.0
5220,142031.24466631666,True,500,500,1.0,501074.0,0.0,1.0,0.0,0.0
5221,185228.14454054678,True,500,500,1.0,492083.0,0.0,1.0,0.0,0.0
5222,151345.08114024883,True,500,500,1.0,497010.0,0.0,1.0,0.0,0.0
5223,157869.57280294172,True,500,500,1.0,463383.0,0.0,1.0,0.0,0.0
5224,101601.27049460966,True,500,500,1.0,483788.0,0.0,1.0,0.0,0.0
5225,78587.0479709248,True,500,500,1.0,452841.0,0.0,1.0,0.0,0.0
5226,69874.02529231498,True,500,500,1.0,475723.0,0.0,1.0,0.0,0.0
5227,123761.20476750465,True,500,500,1.0,473727.0,0.0,1.0,0.0,0.0
5228,91769.95267798663,True,500,500,1.0,481991.0,0.0,1.0,0.0,0.0
5229,80335.04813840849,True,500,500,1.0,477616.0,0.0,1.0,0.0,0.0
5230,180698.08515250977,True,500,500,1.0,500274.0,0.0,1.0,0.0,0.0
5231,107864.27963266503,True,500,500,1.0,485001.0,0.0,1.0,0.0,0.0
5232,83787.36634316189,True,500,500,1.0,486712.0,0.0,1.0,0.0,0.0
5233,108417.39660652938,True,500,500,1.0,476985.0,0.0,1.0,0.0,0.0
5234,130858.74381948797,True,500,500,1.0,483712.0,0.0,1.0,0.0,0.0
5235,271342.46611305664,True,500,500,1.0,481771.0,0.0,1.0,0.0,0.0
5236,101278.89950243299,True,500,500,1.0,499239.0,0.0,1.0,0.0,0.0
5237,105060.81562239717,True,500,500,1.0,478746.0,0.0,1.0,0.0,0.0
5238,37188.76270224355,True,500,500,1.0,467674.0,0.0,1.0,0.0,0.0
5239,91434.32792317634,True,500,500,1.0,480905.0,0.0,1.0,0.0,0.0
5240,140121.0842681019,True,500,500,1.0,498816.0,0.0,1.0,0.0,0.0
5241,167273.74925990455,True,500,500,1.0,485540.0,0.0,1.0,0.0,0.0
5242,65853.86775587082,True,500,500,1.0,500566.0,0.0,1.0,0.0,0.0
5243,131670.18979657485,True,500,500,1.0,489381.0,0.0,1.0,0.0,0.0
5244,60596.15472128032,True,500,500,1.0,469910.0,0.0,1.0,0.0,0.0
5245,136607.85355143258,True,500,500,1.0,486467.0,0.0,1.0,0.0,0.0
5246,137891.95289178792,True,500,500,1.0,478959.0,0.0,1.0,0.0,0.0
5247,77652.59269038092,True,500,500,1.0,465468.0,0.0,1.0,0.0,0.0
5248,103577.2460217276,True,500,500,1.0,499634.0,0.0,1.0,0.0,0.0
5249,129812.42236383478,True,500,500,1.0,466522.0,0.0,1.0,0.0,0.0
5250,85202.03329310345,True,500,500,1.0,473054.0,0.0,1.0,0.0,0.0
5251,155528.03711439538,True,500,500,1.0,475657.0,0.0,1.0,0.0,0.0
5252,171925.28564354178,True,500,500,1.0,468844.0,0.0,1.0,0.0,0.0
5253,93087.80238694225,True,500,500,1.0,469909.0,0.0,1.0,0.0,0.0
5254,99090.31408252328,True,500,500,1.0,505759.0,0.0,1.0,0.0,0.0
5255,135520.48060501396,True,500,500,1.0,484378.0,0.0,1.0,0.0,0.0
5256,100230.5245207604,True,500,500,1.0,466370.0,0.0,1.0,0.0,0.0
5257,178722.47475393678,True,500,500,1.0,480871.0,0.0,1.0,0.0,0.0
5258,137531.47688495158,True,500,500,1.0,494146.0,0.0,1.0,0.0,0.0
5259,101008.34018365928,True,500,500,1.0,498142.0,0.0,1.0,0.0,0.0
5260,244102.13286872391,True,500,500,1.0,452565.0,0.0,1.0,0.0,0.0
5261,78114.81860510618,True,500,500,1.0,474227.0,0.0,1.0,0.0,0.0
5262,78200.33312746542,True,500,500,1.0,482960.0,0.0,1.0,0.0,0.0
5263,119596.28481849315,True,500,500,1.0,518498.0,0.0,1.0,0.0,0.0
5264,146567.87728560242,True,500,500,1.0,501423.0,0.0,1.0,0.0,0.0
5265,86778.39002534607,True,500,500,1.0,491298.0,0.0,1.0,0.0,0.0
5266,184866.76261626044,True,500,500,1.0,482608.0,0.0,1.0,0.0,0.0
5267,91918.9718518505,True,500,500,1.0,468384.0,0.0,1.0,0.0,0.0
5268,80652.62190979386,True,500,500,1.0,468762.0,0.0,1.0,0.0,0.0
5269,109076.21879804308,False,500,499,0.998,488487.0,0.0,0.998,0.0,0.002
5270,159317.98459044678,True,500,500,1.0,530568.0,0.0,1.0,0.0,0.0
5271,92853.2981184919,True,500,500,1.0,495733.0,0.0,1.0,0.0,0.0
5272,243373.01016436244,True,500,500,1.0,472055.0,0.0,1.0,0.0,0.0
5273,241598.392300368,True,500,500,1.0,505846.0,0.0,1.0,0.0,0.0
5274,115806.56921630129,True,500,500,1.0,473022.0,0.0,1.0,0.0,0.0
5275,96053.375541475,True,500,500,1.0,463475.0,0.0,1.0,0.0,0.0
5276,84714.5674488277,True,500,500,1.0,477353.0,0.0,1.0,0.0,0.0
5277,195328.55329981272,True,500,500,1.0,480222.0,0.0,1.0,0.0,0.0
5278,176682.57399287878,True,500,500,1.0,469411.0,0.0,1.0,0.0,0.0
5279,73166.73402596597,True,500,500,1.0,459516.0,0.0,1.0,0.0,0.0
5280,184276.37245185353,True,500,500,1.0,493591.0,0.0,1.0,0.0,0.0
5281,189757.25720763515,True,500,500,1.0,472690.0,0.0,1.0,0.0,0.0
5282,110700.60871840511,True,500,500,1.0,463971.0,0.0,1.0,0.0,0.0
5283,109488.30042099797,True,500,500,1.0,464882.0,0.0,1.0,0.0,0.0
5284,239713.33204996272,True,500,500,1.0,483525.0,0.0,1.0,0.0,0.0
5285,158882.1202241955,True,500,500,1.0,480350.0,0.0,1.0,0.0,0.0
5286,181103.76317339484,True,500,500,1.0,491909.0,0.0,1.0,0.0,0.0
5287,100638.94417640602,True,500,500,1.0,495131.0,0.0,1.0,0.0,0.0
5288,152388.7087998086,True,500,500,1.0,483481.0,0.0,1.0,0.0,0.0
5289,203931.14733266717,True,500,500,1.0,471713.0,0.0,1.0,0.0,0.0
5290,59045.152871582824,True,500,500,1.0,475567.0,0.0,1.0,0.0,0.0
5291,150682.47520199994,True,500,500,1.0,506488.0,0.0,1.0,0.0,0.0
5292,124589.47336003288,True,500,500,1.0,490580.0,0.0,1.0,0.0,0.0
5293,131565.00370740774,True,500,500,1.0,484895.0,0.0,1.0,0.0,0.0
5294,119528.51704728109,True,500,500,1.0,490539.0,0.0,1.0,0.0,0.0
5295,148056.2600576981,True,500,500,1.0,487542.0,0.0,1.0,0.0,0.0
5296,107633.90682320319,True,500,500,1.0,476028.0,0.0,1.0,0.0,0.0
5297,86627.12843328573,True,500,500,1.0,490340.0,0.0,1.0,0.0,0.0
5298,81497.70798074729,True,500,500,1.0,491451.0,0.0,1.0,0.0,0.0
5299,74003.9965967882,True,500,500,1.0,495198.0,0.0,1.0,0.0,0.0
5300,114296.5752795588,True,500,500,1.0,492247.0,0.0,1.0,0.0,0.0
5301,103195.62139595799,True,500,500,1.0,485853.0,0.0,1.0,0.0,0.0
5302,96574.25601579339,True,500,500,1.0,495731.0,0.0,1.0,0.0,0.0
5303,170320.64394021398,True,500,500,1.0,477454.0,0.0,1.0,0.0,0.0
5304,178536.90621625845,True,500,500,1.0,469314.0,0.0,1.0,0.0,0.0
5305,195789.0110062809,True,500,500,1.0,471322.0,0.0,1.0,0.0,0.0
5306,153852.6843471517,True,500,500,1.0,454534.0,0.0,1.0,0.0,0.0
5307,81614.11634954323,True,500,500,1.0,473512.0,0.0,1.0,0.0,0.0
5308,105185.71787714167,True,500,500,1.0,470790.0,0.0,1.0,0.0,0.0
5309,125621.38881443106,True,500,500,1.0,462149.0,0.0,1.0,0.0,0.0
5310,211233.14096267588,True,500,500,1.0,479585.0,0.0,1.0,0.0,0.0
5311,247565.4401212365,True,500,500,1.0,476496.0,0.0,1.0,0.0,0.0
5312,40477.91438773235,True,500,500,1.0,474992.0,0.0,1.0,0.0,0.0
5313,180706.883205748,True,500,500,1.0,509146.0,0.0,1.0,0.0,0.0
5314,156780.41922587235,True,500,500,1.0,473785.0,0.0,1.0,0.0,0.0
5315,129311.4201285121,True,500,500,1.0,454885.0,0.0,1.0,0.0,0.0
5316,90666.83287938919,True,500,500,1.0,489890.0,0.0,1.0,0.0,0.0
5317,67871.28750446987,True,500,500,1.0,498722.0,0.0,1.0,0.0,0.0
5318,152139.1669112204,True,500,500,1.0,490789.0,0.0,1.0,0.0,0.0
5319,127155.8069262225,True,500,500,1.0,503557.0,0.0,1.0,0.0,0.0
5320,134642.45704534327,True,500,500,1.0,492507.0,0.0,1.0,0.0,0.0
5321,137245.16758620652,True,500,500,1.0,513381.0,0.0,1.0,0.0,0.0
5322,152704.49641796693,True,500,500,1.0,455442.0,0.0,1.0,0.0,0.0
5323,73701.40522381285,True,500,500,1.0,479195.0,0.0,1.0,0.0,0.0
5324,80535.13836376362,True,500,500,1.0,481123.0,0.0,1.0,0.0,0.0
5325,81198.32745108372,True,500,500,1.0,482560.0,0.0,1.0,0.0,0.0
5326,136036.04546080081,True,500,500,1.0,498547.0,0.0,1.0,0.0,0.0
5327,94161.98945356249,True,500,500,1.0,477066.0,0.0,1.0,0.0,0.0
5328,126238.37924058746,True,500,500,1.0,485013.0,0.0,1.0,0.0,0.0
5329,197348.10225509925,True,500,500,1.0,470888.0,0.0,1.0,0.0,0.0
5330,133269.2437427555,True,500,500,1.0,514927.0,0.0,1.0,0.0,0.0
5331,115082.44623761222,True,500,500,1.0,475297.0,0.0,1.0,0.0,0.0
5332,137312.7978970188,True,500,500,1.0,474395.0,0.0,1.0,0.0,0.0
5333,156751.58814066814,True,500,500,1.0,489325.0,0.0,1.0,0.0,0.0
5334,120023.57129194435,True,500,500,1.0,522116.0,0.0,1.0,0.0,0.0
5335,78813.90617000296,True,500,500,1.0,462859.0,0.0,1.0,0.0,0.0
5336,123595.81866744741,True,500,500,1.0,510438.0,0.0,1.0,0.0,0.0
5337,60596.04620833636,True,500,500,1.0,472064.0,0.0,1.0,0.0,0.0
5338,119565.46014819403,True,500,500,1.0,456484.0,0.0,1.0,0.0,0.0
5339,87554.5798947097,True,500,500,1.0,464199.0,0.0,1.0,0.0,0.0
5340,54840.91353390787,True,500,500,1.0,479042.0,0.0,1.0,0.0,0.0
5341,145740.99370937707,True,500,500,1.0,473740.0,0.0,1.0,0.0,0.0
5342,121841.18519393406,True,500,500,1.0,496567.0,0.0,1.0,0.0,0.0
5343,137752.6668002417,True,500,500,1.0,459421.0,0.0,1.0,0.0,0.0
5344,48943.5667320669,True,500,500,1.0,490071.0,0.0,1.0,0.0,0.0
5345,108727.0569083824,True,500,500,1.0,509277.0,0.0,1.0,0.0,0.0
5346,71287.53107882557,True,500,500,1.0,458961.0,0.0,1.0,0.0,0.0
5347,73886.68923200226,True,500,500,1.0,485727.0,0.0,1.0,0.0,0.0
5348,87645.35091922298,True,500,500,1.0,463113.0,0.0,1.0,0.0,0.0
5349,188608.2730638386,True,500,500,1.0,473744.0,0.0,1.0,0.0,0.0
5350,160378.06061267748,True,500,500,1.0,483284.0,0.0,1.0,0.0,0.0
5351,90403.5239002338,True,500,500,1.0,471539.0,0.0,1.0,0.0,0.0
5352,159565.07372295787,True,500,500,1.0,477337.0,0.0,1.0,0.0,0.0
5353,70584.3734200469,True,500,500,1.0,462616.0,0.0,1.0,0.0,0.0
5354,69770.29633805541,True,500,500,1.0,493208.0,0.0,1.0,0.0,0.0
5355,109980.2039770722,False,500,499,0.998,485573.0,0.0,0.998,0.0,0.002
5356,166964.09377643742,True,500,500,1.0,482710.0,0.0,1.0,0.0,0.0
5357,102981.91704954262,True,500,500,1.0,468740.0,0.0,1.0,0.0,0.0
5358,142065.7802609783,True,500,500,1.0,452224.0,0.0,1.0,0.0,0.0
5359,104126.1106999999,True,500,500,1.0,480322.0,0.0,1.0,0.0,0.0
5360,108584.51440214411,True,500,500,1.0,458207.0,0.0,1.0,0.0,0.0
5361,85291.44794717632,True,500,500,1.0,515791.0,0.0,1.0,0.0,0.0
5362,104795.22053793902,True,500,500,1.0,469407.0,0.0,1.0,0.0,0.0
5363,82966.41499244836,True,500,500,1.0,485673.0,0.0,1.0,0.0,0.0
5364,89270.41213246848,True,500,500,1.0,481861.0,0.0,1.0,0.0,0.0
5365,253765.1161634333,True,500,500,1.0,484771.0,0.0,1.0,0.0,0.0
5366,94740.55390558514,True,500,500,1.0,488005.0,0.0,1.0,0.0,0.0
5367,106859.17835836469,True,500,500,1.0,472641.0,0.0,1.0,0.0,0.0
5368,67246.33820339471,True,500,500,1.0,484851.0,0.0,1.0,0.0,0.0
5369,174853.1147288234,True,500,500,1.0,491508.0,0.0,1.0,0.0,0.0
5370,69827.8365608681,True,500,500,1.0,467215.0,0.0,1.0,0.0,0.0
5371,209772.48411761844,True,500,500,1.0,485186.0,0.0,1.0,0.0,0.0
5372,74884.2363664819,True,500,500,1.0,501197.0,0.0,1.0,0.0,0.0
5373,74886.66819093986,True,500,500,1.0,505535.0,0.0,1.0,0.0,0.0
5374,156128.77940370268,True,500,500,1.0,489181.0,0.0,1.0,0.0,0.0
5375,75615.22301526836,True,500,500,1.0,479737.0,0.0,1.0,0.0,0.0
5376,98252.3225975208,True,500,500,1.0,445214.0,0.0,1.0,0.0,0.0
5377,102879.80763345581,True,500,500,1.0,488567.0,0.0,1.0,0.0,0.0
5378,44457.278720655464,True,500,500,1.0,472506.0,0.0,1.0,0.0,0.0
5379,183098.43068239774,True,500,500,1.0,460786.0,0.0,1.0,0.0,0.0
5380,220716.65858645327,True,500,500,1.0,494732.0,0.0,1.0,0.0,0.0
5381,78756.58144676381,True,500,500,1.0,468180.0,0.0,1.0,0.0,0.0
5382,147730.43291900805,True,500,500,1.0,475699.0,0.0,1.0,0.0,0.0
5383,70920.82642178856,True,500,500,1.0,484051.0,0.0,1.0,0.0,0.0
5384,137984.0217361196,True,500,500,1.0,477299.0,0.0,1.0,0.0,0.0
5385,110480.14359559902,True,500,500,1.0,498330.0,0.0,1.0,0.0,0.0
5386,125461.27460962815,True,500,500,1.0,480111.0,0.0,1.0,0.0,0.0
5387,104687.41985842097,True,500,500,1.0,456803.0,0.0,1.0,0.0,0.0
5388,131319.09120755477,True,500,500,1.0,478551.0,0.0,1.0,0.0,0.0
5389,94644.83546299521,True,500,500,1.0,491967.0,0.0,1.0,0.0,0.0
5390,94080.1501051062,True,500,500,1.0,476051.0,0.0,1.0,0.0,0.0
5391,144527.11693348622,True,500,500,1.0,479019.0,0.0,1.0,0.0,0.0
5392,212991.21245443146,True,500,500,1.0,476848.0,0.0,1.0,0.0,0.0
5393,88913.24017399587,True,500,500,1.0,483252.0,0.0,1.0,0.0,0.0
5394,92289.66673082054,True,500,500,1.0,491156.0,0.0,1.0,0.0,0.0
5395,80853.4493519146,True,500,500,1.0,474243.0,0.0,1.0,0.0,0.0
5396,123992.66727149804,True,500,500,1.0,493144.0,0.0,1.0,0.0,0.0
5397,146659.95907207663,True,500,500,1.0,472572.0,0.0,1.0,0.0,0.0
5398,112540.52204934935,True,500,500,1.0,442377.0,0.0,1.0,0.0,0.0
5399,74961.6668133531,True,500,500,1.0,492212.0,0.0,1.0,0.0,0.0
5400,80186.56170659063,True,500,500,1.0,472527.0,0.0,1.0,0.0,0.0
5401,219162.0082117882,True,500,500,1.0,478403.0,0.0,1.0,0.0,0.0
5402,66312.69250211844,True,500,500,1.0,477737.0,0.0,1.0,0.0,0.0
5403,91097.29738726547,True,500,500,1.0,484406.0,0.0,1.0,0.0,0.0
5404,105777.08418999898,True,500,500,1.0,474997.0,0.0,1.0,0.0,0.0
5405,122839.8514678,True,500,500,1.0,493009.0,0.0,1.0,0.0,0.0
5406,175648.3058948044,True,500,500,1.0,454433.0,0.0,1.0,0.0,0.0
5407,199852.60479944566,True,500,500,1.0,486046.0,0.0,1.0,0.0,0.0
5408,192766.384014603,True,500,500,1.0,495635.0,0.0,1.0,0.0,0.0
5409,91182.53653144249,True,500,500,1.0,492430.0,0.0,1.0,0.0,0.0
5410,102597.28279008003,True,500,500,1.0,468635.0,0.0,1.0,0.0,0.0
5411,82516.00266540135,True,500,500,1.0,468366.0,0.0,1.0,0.0,0.0
5412,119154.87600709026,True,500,500,1.0,471045.0,0.0,1.0,0.0,0.0
5413,89020.77137642844,True,500,500,1.0,494575.0,0.0,1.0,0.0,0.0
5414,95971.02172576146,True,500,500,1.0,490065.0,0.0,1.0,0.0,0.0
5415,104676.0775989016,True,500,500,1.0,473179.0,0.0,1.0,0.0,0.0
5416,175480.08652660545,True,500,500,1.0,485434.0,0.0,1.0,0.0,0.0
5417,138895.3925042656,True,500,500,1.0,474880.0,0.0,1.0,0.0,0.0
5418,152828.55050844644,True,500,500,1.0,486741.0,0.0,1.0,0.0,0.0
5419,62898.878026715356,True,500,500,1.0,477522.0,0.0,1.0,0.0,0.0
5420,86030.80644201238,True,500,500,1.0,506766.0,0.0,1.0,0.0,0.0
5421,55038.80608641522,True,500,500,1.0,488287.0,0.0,1.0,0.0,0.0
5422,121196.14652532207,True,500,500,1.0,491941.0,0.0,1.0,0.0,0.0
5423,202567.9089523507,True,500,500,1.0,503682.0,0.0,1.0,0.0,0.0
5424,198455.95502754158,True,500,500,1.0,478075.0,0.0,1.0,0.0,0.0
5425,79465.0873327714,True,500,500,1.0,506091.0,0.0,1.0,0.0,0.0
5426,74631.67070233096,True,500,500,1.0,499833.0,0.0,1.0,0.0,0.0
5427,131141.972228516,True,500,500,1.0,487627.0,0.0,1.0,0.0,0.0
5428,125611.78554316501,True,500,500,1.0,490285.0,0.0,1.0,0.0,0.0
5429,109696.59652879504,True,500,500,1.0,481215.0,0.0,1.0,0.0,0.0
5430,109381.37584346265,True,500,500,1.0,455611.0,0.0,1.0,0.0,0.0
5431,132037.55150492306,True,500,500,1.0,497225.0,0.0,1.0,0.0,0.0
5432,222641.33751484533,True,500,500,1.0,507645.0,0.0,1.0,0.0,0.0
5433,83378.25457955807,True,500,500,1.0,493690.0,0.0,1.0,0.0,0.0
5434,195150.43763701158,True,500,500,1.0,500381.0,0.0,1.0,0.0,0.0
5435,112748.75813234363,True,500,500,1.0,485710.0,0.0,1.0,0.0,0.0
5436,204598.45366595517,True,500,500,1.0,479439.0,0.0,1.0,0.0,0.0
5437,225244.34116507598,True,500,500,1.0,480988.0,0.0,1.0,0.0,0.0
5438,117229.39694748417,True,500,500,1.0,479085.0,0.0,1.0,0.0,0.0
5439,170862.62852303282,True,500,500,1.0,511606.0,0.0,1.0,0.0,0.0
5440,90641.82433881813,True,500,500,1.0,460424.0,0.0,1.0,0.0,0.0
5441,241663.99209731419,True,500,500,1.0,483869.0,0.0,1.0,0.0,0.0
5442,109510.12303821313,True,500,500,1.0,492560.0,0.0,1.0,0.0,0.0
5443,135254.73268114182,True,500,500,1.0,477869.0,0.0,1.0,0.0,0.0
5444,105241.58405002754,True,500,500,1.0,482348.0,0.0,1.0,0.0,0.0
5445,107770.27607984305,True,500,500,1.0,487020.0,0.0,1.0,0.0,0.0
5446,154703.77591020204,True,500,500,1.0,474444.0,0.0,1.0,0.0,0.0
5447,93366.22459199585,True,500,500,1.0,481135.0,0.0,1.0,0.0,0.0
5448,93128.97155822055,True,500,500,1.0,511382.0,0.0,1.0,0.0,0.0
5449,218336.16775257073,True,500,500,1.0,486615.0,0.0,1.0,0.0,0.0
5450,160777.25296075613,True,500,500,1.0,490454.0,0.0,1.0,0.0,0.0
5451,316498.4569459493,True,500,500,1.0,469355.0,0.0,1.0,0.0,0.0
5452,124561.27055305253,True,500,500,1.0,449348.0,0.0,1.0,0.0,0.0
5453,99120.49844248766,True,500,500,1.0,475545.0,0.0,1.0,0.0,0.0
5454,73840.90600631852,True,500,500,1.0,462915.0,0.0,1.0,0.0,0.0
5455,88585.64177377723,True,500,500,1.0,485694.0,0.0,1.0,0.0,0.0
5456,104100.98091517482,True,500,500,1.0,486558.0,0.0,1.0,0.0,0.0
5457,36172.00159760464,True,500,500,1.0,464510.0,0.0,1.0,0.0,0.0
5458,139103.34692273344,True,500,500,1.0,502708.0,0.0,1.0,0.0,0.0
5459,55270.28560148707,True,500,500,1.0,472473.0,0.0,1.0,0.0,0.0
5460,76879.42386442967,True,500,500,1.0,479000.0,0.0,1.0,0.0,0.0
5461,124173.86492183854,True,500,500,1.0,475057.0,0.0,1.0,0.0,0.0
5462,146178.89728034983,True,500,500,1.0,507923.0,0.0,1.0,0.0,0.0
5463,100775.26739949062,True,500,500,1.0,507136.0,0.0,1.0,0.0,0.0
5464,125638.81003684214,True,500,500,1.0,483076.0,0.0,1.0,0.0,0.0
5465,118467.7325177769,True,500,500,1.0,511111.0,0.0,1.0,0.0,0.0
5466,106819.4313576881,True,500,500,1.0,470658.0,0.0,1.0,0.0,0.0
5467,134050.85722483115,True,500,500,1.0,476888.0,0.0,1.0,0.0,0.0
5468,108939.39385948189,True,500,500,1.0,485013.0,0.0,1.0,0.0,0.0
5469,227243.28575695812,True,500,500,1.0,482040.0,0.0,1.0,0.0,0.0
5470,342548.27770341496,True,500,500,1.0,488619.0,0.0,1.0,0.0,0.0
5471,132633.14910131888,True,500,500,1.0,491803.0,0.0,1.0,0.0,0.0
5472,115364.98351595966,True,500,500,1.0,467532.0,0.0,1.0,0.0,0.0
5473,83411.94934362348,True,500,500,1.0,481155.0,0.0,1.0,0.0,0.0
5474,128529.39242906656,True,500,500,1.0,474843.0,0.0,1.0,0.0,0.0
5475,79614.14098191242,False,500,499,0.998,493478.0,0.0,0.998,0.0,0.002
5476,64130.74657235767,True,500,500,1.0,474916.0,0.0,1.0,0.0,0.0
5477,180006.98040940412,True,500,500,1.0,490294.0,0.0,1.0,0.0,0.0
5478,252976.07123461607,True,500,500,1.0,505531.0,0.0,1.0,0.0,0.0
5479,80709.97818991257,True,500,500,1.0,486261.0,0.0,1.0,0.0,0.0
5480,88901.00791266136,True,500,500,1.0,507595.0,0.0,1.0,0.0,0.0
5481,93737.44234694568,True,500,500,1.0,504718.0,0.0,1.0,0.0,0.0
5482,142599.56383280642,True,500,500,1.0,469164.0,0.0,1.0,0.0,0.0
5483,104659.81097215744,True,500,500,1.0,474927.0,0.0,1.0,0.0,0.0
5484,136199.65384808113,True,500,500,1.0,482884.0,0.0,1.0,0.0,0.0
5485,133641.66283322455,True,500,500,1.0,481129.0,0.0,1.0,0.0,0.0
5486,84787.56446397607,True,500,500,1.0,493415.0,0.0,1.0,0.0,0.0
5487,102194.72154525638,True,500,500,1.0,467236.0,0.0,1.0,0.0,0.0
5488,180531.00329734987,True,500,500,1.0,479705.0,0.0,1.0,0.0,0.0
5489,108034.73032847741,True,500,500,1.0,476618.0,0.0,1.0,0.0,0.0
5490,92394.00062291796,True,500,500,1.0,494701.0,0.0,1.0,0.0,0.0
5491,183667.68360919014,True,500,500,1.0,521087.0,0.0,1.0,0.0,0.0
5492,94254.15552606696,True,500,500,1.0,491328.0,0.0,1.0,0.0,0.0
5493,155021.33756136356,True,500,500,1.0,487678.0,0.0,1.0,0.0,0.0
5494,179811.83107286293,True,500,500,1.0,487428.0,0.0,1.0,0.0,0.0
5495,74703.1391731485,True,500,500,1.0,488671.0,0.0,1.0,0.0,0.0
5496,119792.1717420167,True,500,500,1.0,492767.0,0.0,1.0,0.0,0.0
5497,60599.67238143183,True,500,500,1.0,502381.0,0.0,1.0,0.0,0.0
5498,151153.86460280098,True,500,500,1.0,480140.0,0.0,1.0,0.0,0.0
5499,83111.2583381998,True,500,500,1.0,480751.0,0.0,1.0,0.0,0.0
5500,75498.35512088495,True,500,500,1.0,493500.0,0.0,1.0,0.0,0.0
5501,115427.52288801633,True,500,500,1.0,495911.0,0.0,1.0,0.0,0.0
5502,78027.48047189826,True,500,500,1.0,493704.0,0.0,1.0,0.0,0.0
5503,227918.69648543693,True,500,500,1.0,493580.0,0.0,1.0,0.0,0.0
5504,181350.40705455898,True,500,500,1.0,505854.0,0.0,1.0,0.0,0.0
5505,50042.269241165275,True,500,500,1.0,454470.0,0.0,1.0,0.0,0.0
5506,269029.8148193341,True,500,500,1.0,497034.0,0.0,1.0,0.0,0.0
5507,62233.69834904694,True,500,500,1.0,483396.0,0.0,1.0,0.0,0.0
